"X756";"X382";"X692";"X702";"X762";"X733";"N13";"N32";"X696";"X687";"X364";"X774";"X358";"X380";"X794";"X700";"X351";"X344";"X416";"X802";"N18";"X369";"X758";"X805";"X418";"X789";"X348";"X343";"N58";"X379";"X362";"X795";"X803";"N16";"X393";"X759";"N72";"X751";"X701";"X792";"X350";"N40";"X780";"X689";"X783";"N46";"N69";"X699";"X763";"N71";"X693";"N42";"N26";"X791";"X706";"X757"
"M03-E06";-0,978216499;-0,269859266;-0,649236692;0,416245814;0,560859784;1,458189927;0,229175862;-0,263778274;-0,095788629;0,779113016;-0,895818403;-0,342519785;1,152671444;-0,988448239;-1,130443363;-0,904484348;-0,949450038;0,52251055;-0,486438406;0,30263973;-0,777356935;0,300533561;0,072952416;-0,594330916;-0,182413821;3,521742461;-0,478812666;-0,522737673;0,813905006;1,152891204;1,393166432;-0,248072276;-0,107688207;0,40997963;-1,124734918;-1,173103111;-0,790534906;-1,061707608;-0,029710357;-1,024980902;0,660104644;0,531272366;-0,414638091;-1,354384028;-1,071394928;0,122610602;0,362950936;-0,773616456;-0,848586413;0,567027324;-0,759713509;2,784305157;2,185385346;-0,341906667;0,107748428;-0,133642953
"M03-E10";-2,005006253;0,355393064;0,739178875;-0,063536412;1,051434042;-0,58378264;0,666579895;-0,706728938;-0,153381922;-1,111728962;-1,66745469;0,145174342;-2,124867936;0,054765437;-1,516480557;-0,002074734;2,669730277;-0,787997119;0,871008172;-0,720230095;-1,89603498;-0,306411829;-0,098980963;-2,190220759;-0,079241288;-0,059723297;0,028975086;1,149713246;0,409419977;0,530330815;0,032498956;0,456566019;0,799512546;-0,685155772;0,562532217;0,530525271;2,287333861;0,727665303;1,446667427;0,313862356;-1,092674745;0,89993113;-0,297701791;0,19397826;-0,024939022;1,165689615;0,784616034;-0,038726048;-0,146826969;-1,947975424;0,310406079;0,466761327;0,150547745;0,530494264;0,454955367;-0,230187579
"M03-F02";-1,868556554;-0,178415199;-0,734708699;-1,40500519;-1,908790876;-0,528771733;0,776549317;3,781680792;-0,335492335;-0,546954936;-1,689565699;0,32441799;-0,50808125;0,871192609;0,272815728;0,956181508;-1,515783468;0,005339252;-0,82970213;-0,146769877;0,322292284;-0,798074658;-2,08165952;0,953234202;0,401584889;0,00199985;-0,119201119;-1,10729258;0,609638157;0,93551811;-0,434845765;0,215533581;-0,026198707;-1,139444632;-0,175594538;0,895679054;-0,169383767;-0,223204164;1,26218934;-0,642411955;0,678361663;0,415721158;0,694376291;1,018551823;-0,0452958;0,20696084;0,024360413;1,590284448;0,253695195;0,097262774;0,356832856;-1,18475221;0,597019905;-0,398173594;0,831731987;1,45753468
"M03-F11";-2,212359229;-1,30670674;0,006142328;-0,059470276;0,125589497;0,708583647;0,012856257;0,321269647;2,41824098;0,127877952;-2,161066671;0,508377436;-1,681744875;-1,167877513;-0,943061382;0,433999343;0,968590176;-0,731948277;-0,604292536;1,304502625;-0,187199524;-0,54979609;1,196094616;-1,57190964;-0,317261912;-0,426379031;0,609743266;0,127281834;2,190346923;0,582387354;0,798023948;-0,018592985;0,633503026;1,622600725;0,480001385;0,567769425;1,472339888;0,025773461;1,040116284;0,18881854;-2,149916381;0,512604833;-0,486301454;-0,19145877;-0,589155818;-0,755841595;-0,232843541;0,361808083;-1,833276115;-0,993215689;0,534656049;0,685774414;-0,038910022;0,053134876;0,458689537;0,177665787
"M03-J08";-0,201327101;-1,550106513;0,110483145;1,395934676;-0,334225978;-0,750746008;2,229531692;-0,275558845;-0,249219821;0,433207739;0,632647924;0,277048065;1,38111144;-0,187529797;-0,177497086;0,902522594;0,018268326;0,215238469;2,956712594;-0,329524693;1,367616322;1,010845312;-0,069440383;3,191986937;-1,346718799;-0,325562328;0,609170287;-0,354031976;0,612064814;-0,991596818;0,180893819;-1,510195201;-1,142787061;0,186136561;0,261380871;-0,223263575;-0,868221871;-1,184306172;-0,447418733;-0,521655537;1,616293915;0,057352026;0,13914686;-0,699067087;-1,110928324;-1,262192616;-0,439288318;-1,060860211;0,323378298;-1,142367386;0,280047726;-0,012847434;-0,929642861;-0,445057661;-0,197092153;-0,436849678
"M04-D07";-0,755786515;-0,938776355;0,845826506;0,719718755;-0,543750582;-0,552616465;-0,757764132;0,213756956;-0,193529159;1,702559764;-0,335584342;-1,079117295;-0,964783319;-0,491653547;-0,657003575;1,88860477;-1,116261255;-0,180593619;0,740623407;-0,035464694;1,101861977;-0,295515539;-0,097384228;0,706384301;-0,687923167;-0,335831762;0,644789039;-0,296233059;-0,091425164;-0,322357872;-1,037098471;2,637081263;-0,691122982;2,024398872;-0,896722796;-1,263343713;-0,003707072;-0,525849076;-0,076620714;-0,583764801;1,012101671;1,371241131;-0,910641058;1,536251344;-1,126628776;-0,766687219;-0,055200286;-0,786843322;-1,02563942;-0,525660817;-0,036470375;1,137532989;-0,538992228;-0,709692817;1,168791798;-0,138640119
"M04-D11";-0,693395922;0,129231343;-1,025392682;-1,284036161;-1,864988655;-0,283253201;0,018419906;3,313871458;0,393079348;0,230785417;1,113682958;0,183880336;-0,525371154;-0,367271466;0,42883826;-0,06083011;-0,906889279;0,042753352;-1,261128625;0,201448732;0,264919768;0,091490887;-0,480747087;0,038312214;0,372100974;-0,818439574;-0,104813546;-0,054280281;-0,504893153;-0,427582555;0,871425018;-1,056086026;0,660250167;0,016352009;0,044527127;1,976640828;-0,011748079;-1,243001894;-0,380619348;-0,599409271;0,261027965;-2,101433039;0,770907595;0,528370531;0,587265509;-0,291044477;-1,55628184;0,543325984;1,308304259;0,327844343;1,019327255;-2,544021405;1,231103469;0,312978613;1,032582375;1,807140692
"M04-G05";-1,028170625;-1,116535781;0,260466769;-0,547416661;-1,638626705;-0,609045884;-0,512538435;1,602469769;0,59419819;-2,672800519;-1,374787987;-0,145852513;0,841046652;-0,116134537;-1,341658757;1,270850149;0,225310545;-1,038551302;0,8823992;-0,471396583;-2,001435218;-1,301518707;-0,334363537;0,55068246;-0,492122459;0,704781368;-0,591361047;0,604642315;0,4680238;0,537539222;-0,384841939;-0,036771173;-0,940179953;1,327606819;0,421528845;0,367762468;2,454594707;0,090804817;-0,154910243;0,714064355;0,235906157;0,162487114;0,885091093;0,519228215;0,7084385;-0,572325877;1,555139298;1,527160045;-0,646351517;-0,633009411;0,149553209;-0,398696124;1,327479964;-0,796056977;0,708900664;-1,200622426
"M04-H11";-1,270055435;0,068256163;-1,155286044;-1,374053085;-2,469892046;-0,049466734;0,352890274;2,705956097;-0,58260061;-0,722414942;-0,123736992;-0,144850051;0,20271222;-0,469222376;0,839417376;0,192885933;-0,510161736;0,881127578;-1,371252371;0,533375661;0,254808294;0,708400876;-0,11311145;0,327094311;0,356079646;-0,131149174;0,323025885;0,148302647;0,500718226;1,024218031;0,996534842;-0,277077746;0,951697273;-0,076984311;0,788331627;0,648023918;0,10137764;-0,516657933;-1,302979388;-0,373199253;0,08225886;-2,40199691;0,69020152;0,582208806;0,274365893;-0,099353168;-1,912017705;0,656295902;1,3082617;-0,956300576;0,709748295;-2,581163614;0,630657572;0,505990594;0,55946698;1,885118156
"M04-K10";-1,967729661;-1,938522311;1,054591316;-0,245291738;-0,882376134;0,139326179;-0,017900548;1,060213188;0,81606691;-1,162540096;-0,866666285;0,2719668;0,062930617;-0,295612009;-1,898982437;-0,848159938;-0,286159006;-0,142042584;-0,054542553;0,16117213;0,508606232;-1,981648013;0,946218288;-1,442354814;0,421774151;0,46543663;0,209805091;0,415037556;0,727959843;-0,855587702;-0,028992763;0,60629874;0,764977166;1,808126132;0,658964403;0,144188463;-1,199715596;-0,482213534;1,699108218;0,731814549;0,118595689;1,576576086;0,965728128;-2,316382125;1,311049091;0,60776923;-0,759918725;-0,095764285;0,154209631;-1,269399104;0,896739254;-0,508110218;0,346198095;-0,200065382;2,156435688;0,188942624
"N01-A10";2,012409868;-0,693561393;0,689598634;0,402516191;-0,635711835;-0,881195902;0,818803496;0,266939469;1,376162504;0,343394418;-0,043027494;0,811484077;0,406849335;-0,610100557;-1,691294736;0,243565937;-0,941302863;-0,294025199;-0,072477838;-0,453886419;3,334668292;-1,061284813;1,398710894;1,208858282;-1,339191492;-0,8464095;-0,997040969;-0,61338017;-0,536235131;-0,447348898;-1,067141508;-0,990677368;-0,050216434;-0,647258364;0,197369461;-0,089199788;-0,535597029;3,761988832;-0,018272446;0,288465293;0,221904499;0,111861765;-0,579178374;-0,065701153;0,143619455;-0,813383142;-0,366256739;-0,028435681;-0,60635171;0,264288564;0,027831303;0,598199798;-0,791249863;-1,055419855;0,163513715;0,817590388
"N01-C04";0,326297366;1,584153163;-0,312007336;-0,020155199;1,431130034;0,11187885;-0,633355925;-0,289017206;-1,057070102;-0,736955795;-0,622785663;-0,308784226;-0,758566241;0,586772255;1,386790547;-1,459473825;2,824370151;-1,191380744;-1,676165812;-1,279944707;-0,474355931;-0,455741512;0,297637308;0,242784634;-0,564369841;-0,875202579;0,0663529;-0,40719461;-0,23688903;1,070344795;0,923171614;-0,802166368;-0,685941301;-0,469831946;-1,104995831;1,065394481;2,025557195;-0,567874776;0,970609186;0,50374543;0,731646228;2,695698888;-0,712582816;0,565461045;-0,448427772;0,18814821;1,45886342;-1,200812925;-1,047500404;0,488321018;-0,090723024;0,511564347;-0,134118501;0,714891551;-0,685726695;-0,24606161
"N01-E12";-1,803755152;-2,636294021;-0,491084965;0,295805941;-0,807393929;-0,610519438;0,165859601;2,020446014;-0,64318777;-0,197001605;-0,751476928;-0,008776115;-0,542523051;-1,453276867;1,658440562;1,001832805;0,315682948;0,767210628;0,681831389;1,596276125;0,949493186;-1,674617402;-0,48019168;1,104714593;-0,173454596;1,154084253;-0,61034822;-0,643512763;-0,800411408;-1,907817058;-0,358258491;0,163948024;-0,820682141;1,105005777;0,093943265;0,214964882;-1,08902615;1,194359705;-0,767195024;1,603429842;0,301127852;0,701372376;-0,027509898;-0,259924493;0,058356501;0,571349403;0,445266141;1,128320619;-0,4871862;-1,064672201;-0,024271639;0,284989311;-0,74076084;1,893178472;-0,280379037;1,248003654
"N01-F06";-0,788942297;-0,945469027;1,007851845;-0,538069585;-0,703883298;-0,88801167;0,46332409;-1,815505405;0,45178058;0,904943825;-1,309018265;-0,146341642;0,533334124;-0,313415952;-0,4420749;2,159095378;0,835514995;-0,369869084;-0,339814262;0,840232469;-0,172650424;-0,447271835;0,568152876;1,284840333;-0,014082778;2,197068394;-0,932225282;-0,050223961;-0,018136497;-0,597920734;0,526547486;-1,456553187;-1,453214644;0,828407487;-2,59129364;1,394752223;0,677339073;0,464531169;1,472263392;-0,70249815;-0,87436687;0,934524319;0,195888254;-0,206158546;-0,553292249;-0,654416336;1,001507254;0,44601038;0,683876124;-0,478424254;0,205434362;-0,514247311;-1,046267854;1,651211282;1,498419091;-1,570416319
"N01-F08";-2,061351352;0,299614376;-0,506072263;-1,293883825;-2,740589625;-0,039487365;1,116226145;-0,402300665;-0,198317808;-0,026449126;-0,706234969;0,829680208;0,422776106;-1,035886535;0,906424974;0,816595175;-0,973125064;0,381255175;-1,582643605;0,343301013;-0,589779409;0,203874242;-1,047418116;-0,19446969;0,041500266;0,062070205;-0,028563863;-0,492972596;-0,209629139;0,256518208;0,723468582;0,447880112;0,676572733;0,094505029;0,370179235;0,378236774;0,554187775;-0,903599495;-0,130635124;-0,155929721;0,198089043;-1,745961568;0,75826324;1,59691816;0,412278534;0,86908957;-1,387757992;1,098583635;0,852667734;-0,972569546;1,291907954;-2,654507795;1,446211339;0,757464093;1,610057089;1,386877914
"N01-J04";-1,311895366;0,070716184;0,221230737;3,448633733;0,136683301;0,983626764;-1,123029073;-0,262153685;-0,156996425;-0,329946854;-1,132861348;-1,172856972;3,210177087;-0,385693328;-0,319897298;-0,845417969;0,531214686;-0,259256402;0,341384278;-0,608947413;0,101518984;0,20672929;-0,069091589;-0,10763795;-0,196835836;-0,08483539;0,031455208;3,367729429;0,384306015;0,134265264;-0,317787211;-1,10142829;0,192475346;-0,901815051;-0,820593285;-1,52379224;-0,482987596;-0,221976615;-0,162343807;0,437774222;1,285215257;0,64924119;0,725007095;-0,293867511;0,755823717;-0,134286598;0,005714972;-1,5203849;-0,548435642;0,174364288;0,694873031;-0,297300913;-0,344030694;0,279316798;-0,080526734;-1,048415059
"N02-B03";0,525183132;-0,807435797;0,379011886;-0,06747449;0,231845574;-0,633662567;0,150200972;-0,69087769;0,376646254;0,373122467;-0,074648773;-0,06187679;1,068766312;-0,175488543;0,482789759;0,561521668;-0,434398843;0,752202132;-0,195351225;-0,23181184;2,401822359;0,350398736;0,703592743;0,569329284;0,167700994;-1,078777781;-0,408311574;0,067317217;-0,644608826;-1,304277233;-0,32469419;-0,644447261;-0,479923923;-0,517295967;-0,691273046;0,1075467;-0,66658019;-0,135457099;-0,176239844;0,005152268;-0,135189838;-0,629581569;-0,412301792;-0,316557661;-0,230678927;-0,364073087;-0,829111954;5,976040978;-0,451146522;-0,649392772;-0,354691135;0,324837288;-0,00558851;-0,130236565;0,050175439;0,186324858
"N02-E03";-1,844805834;-0,780102281;0,985819392;1,085031482;-0,80880026;0,936651395;0,812569305;-1,842041648;0,927907617;0,429311443;-2,649154333;0,061730085;-1,757338697;-1,335641842;1,108610169;-0,55541991;-0,393173457;-0,529602935;-0,043733469;0,193982614;-2,475865408;-0,362999373;0,744156493;-2,67792914;1,311241266;0,790077383;0,588802661;-0,228245019;1,148258589;0,036944279;0,909158826;0,024540791;0,568073331;1,023699344;-0,07503886;0,697748504;-0,513117944;0,621218145;1,275016322;0,166505849;-0,775224981;0,338854445;0,077549541;-0,152328462;0,995239962;0,372726904;0,10826177;0,124433207;-0,00949535;-1,355036559;1,010420387;0,688135228;0,170900131;0,239994755;0,886151952;-0,385003699
"N02-F10";-3,487754347;-0,185602819;0,023720521;-0,517002128;-0,240535469;0,150619201;0,942106063;-2,000090716;0,097687859;-1,478455949;-2,557902978;0,108433589;-0,722033237;-0,396486669;-0,494456547;-0,119501686;-0,497015281;0,066756026;-0,488683588;1,026447119;-1,608895023;1,107627724;1,220891609;-0,666715684;-0,156524854;0,917816952;0,378271927;0,612047829;-0,215496977;0,344048513;0,663539129;0,77903511;1,040730091;0,189325794;1,804569504;0,38735608;0,3133268;2,472918581;0,040637448;-0,168588075;-0,72605676;1,801136048;0,10314575;-0,407570907;-0,740355104;-0,254221784;-0,009726028;-0,638640523;-0,41867308;-0,846770598;0,716884775;0,875798635;0,265298687;0,693352141;0,489567871;-0,111241046
"N02-G01";-0,939811653;0,714734516;-0,427290207;-1,173816539;-1,889126174;-0,153090169;1,116701167;-0,559821231;-0,099215027;0,040548984;-0,501706714;1,605388852;-0,525887524;-1,074614298;0,733705917;-0,112477605;-0,346086394;0,702429036;-2,138997233;0,764171197;0,09308224;0,839417572;0,068541986;-0,064275327;-0,056678873;0,082675387;0,117739828;-0,201105574;-0,258856081;0,211499703;0,358779766;0,301835043;0,817506858;0,008313697;0,202092129;0,755074128;0,395109911;-0,672332938;-0,914397861;-0,371808441;-0,349954162;-2,692390162;0,783889028;0,653199354;0,47923695;0,083664899;-1,980194387;0,83670941;0,710298847;-1,059273749;1,27240291;-2,661368002;1,244562905;0,475967917;1,450524584;2,087376187
"N03-B10";-1,532781215;0,756364188;-0,793036466;-1,046166977;-1,368494189;0,065299128;0,146843012;2,515998924;0,112341711;0,101721476;0,467886358;1,09755804;0,283102882;-0,509821953;0,260056245;0,665865252;-0,606733511;1,100446707;-1,548217663;1,173248838;0,546734739;0,976894001;0,876696204;0,688792007;-0,18996794;0,471802294;0,218048934;0,022105949;-0,462065031;-0,246852076;0,423507645;-0,326900317;0,210544813;0,581662283;0,332306082;0,542120646;0,44587006;-1,148713539;-1,178564035;-0,572304133;-0,59579382;-3,006904959;0,381419545;-0,162643528;0,471825724;-0,303947888;-2,347503757;0,113608968;0,828905796;-0,879552165;0,933626038;-2,574533326;0,987012819;0,346836178;0,398571043;1,539259477
"N03-F07";-3,504978624;-1,681440143;1,049202817;0,83191227;-1,328842047;0,141932511;-0,174575467;0,569574156;-0,510993099;-0,284259101;-2,68581435;0,422433374;-0,336745807;-0,797527783;-0,521014826;1,242460781;0,867315667;0,011773367;1,343343596;0,085549927;-2,496372868;0,079627735;0,617447232;-0,935652143;-0,037507428;-0,153334893;-0,035043286;-0,118249476;0,438803896;-0,30887372;0,422273332;1,156303304;-0,12623109;1,005366391;-0,238956802;0,100490548;0,025746915;-0,024750897;0,708348398;1,050222248;0,307956971;2,355396052;0,02111302;0,312754623;-0,14321594;0,259179499;0,247821782;0,863723528;0,117194808;-0,846750464;-0,030371607;-0,395599332;-0,884723914;0,229039319;0,002867329;-0,197089498
"N03-G07";-0,607394279;-0,962760776;-0,034736785;-0,801765014;-0,750730597;-0,313024144;0,565509893;1,740342219;0,303253743;-0,306083544;-1,857363484;0,298225221;-0,002334548;0,278217515;-1,165281106;1,025035778;-1,437874662;1,00096491;-0,453134904;0,171267576;-1,178354672;-0,699728342;-0,775044824;-1,660672554;-1,142148807;-0,941942992;0,160930573;0,818729909;1,015631459;-0,332092228;0,125996749;0,964481429;-1,147742416;-0,231945229;1,516404417;0,309037769;0,774803927;3,001669682;1,592440097;1,111601873;0,350406863;0,739052798;-0,920397075;0,033236559;-1,039609251;0,439231628;1,272890476;0,275498591;-1,341771293;-0,604321131;0,794853089;-0,475816028;-0,841709427;1,563825224;1,150638876;-1,037697931
"N03-H05";-1,978853031;0,574741782;-0,73096731;-1,66572165;-1,837074616;-0,209312277;1,02000814;2,087431606;-0,004625524;-0,432095583;-0,190006765;1,210036865;0,404018253;-0,765503449;0,432655042;0,621747245;-0,547189119;0,484268522;-1,414264118;1,274809018;0,55647832;0,669992794;-0,094148622;0,257849985;-0,176548736;-0,211398286;0,104198876;-0,378771916;-0,095555697;0,276814909;0,068649599;-0,115256004;-0,027386769;-0,09264644;0,263020717;0,454321733;0,180833896;-0,917744892;-0,858408955;-0,694479704;0,130762358;-2,678242869;0,77380332;0,836629197;0,685304324;-0,004616065;-1,61456335;0,990231384;0,928793773;-0,904924964;1,601558051;-2,595019379;1,127793864;0,110188464;0,721468562;1,798666442
"N04-A04";-1,714397586;1,128542893;-0,631033129;-1,314453301;-2,217680549;-0,176019734;0,651211067;2,557097088;-0,661720051;-1,181592016;-0,635536181;0,119723668;-0,52291072;-0,36134476;0,121402947;0,176512708;-0,866057974;-0,455376554;-1,137164343;0,727702295;-0,646072692;0,03260305;-1,191695784;-0,815551288;0,925340322;0,035106585;0,187785406;-0,096562915;0,859288076;1,096697502;0,495695786;0,296011058;0,354786365;0,171083409;0,242055853;0,121647913;0,046585468;-1,207639788;0,491048348;-0,180716873;-0,29433167;-1,54105578;1,234177668;1,589393608;0,687273329;0,470714832;-0,815433305;1,375836462;0,811295722;-0,951101046;1,286013464;-2,686306067;1,207399236;0,056438601;1,129239865;1,247576717
"N04-C11";5,937730236;-0,461978413;-0,156019049;-0,663777227;0,463726839;-0,276196925;-0,594048388;0,831551674;-0,091621034;-0,028949589;1,976693358;-0,874267327;1,031915799;0,309643854;0,740593621;-0,101224736;0,040727073;0,31700324;-0,270872775;-0,50863147;0,250976818;-0,47153863;0,078204298;0,0130009;-0,160863923;-0,379699197;0,318133562;0,186571172;-0,644785044;-0,518276148;0,360930908;1,795262526;-0,384450972;-1,408855053;-0,479350733;-0,22622937;-0,227047171;0,524154438;-0,34999752;-0,541021268;0,096750864;-0,403181831;-0,669284503;0,187981241;-0,91966188;-0,578172929;-0,351402077;-0,470177723;-0,494090064;0,606422534;-0,946870331;-0,034161532;-0,26721406;-0,27962829;-0,131746152;-0,328248711
"N04-D03";-0,502670607;-0,167722106;-0,146097149;-1,472468722;-0,329710008;-1,445419883;-0,121491201;1,538930682;-0,3657687;-0,642070013;-1,227561226;-0,513201364;0,016851957;-0,304125874;0,543906155;0,416728491;0,519712714;0,908204129;-0,531614491;0,46991835;0,075265756;1,148422939;-0,20250446;-0,678722668;-0,433239186;-1,896366804;0,231074061;0,383462066;-0,211174043;0,56663727;-0,026173718;5,32632594;0,1865985;-0,031608868;-0,083666844;-0,491022157;-0,266987921;0,412071568;-0,917502919;-0,405893945;-0,251692905;0,282151729;-0,301922494;0,530955329;-1,182576149;-0,668039663;-0,817705272;-0,22698908;-0,120281409;-0,430071915;0,717480773;1,671358288;0,443183536;1,023685354;0,487923639;0,075960172
"N04-F09";-1,834805504;0,166137754;0,453956183;0,711739643;-0,996132044;-0,789123025;-0,328822207;0,395218419;0,238048321;-1,177501259;-2,357278665;-0,347816742;1,653877836;-0,610516596;-1,46604829;1,532003194;0,012840761;-0,649692333;1,488229052;1,327686928;-1,08194653;2,749865273;-0,948301062;-1,271204746;1,157677312;-0,567808737;0,85639476;-0,766078178;0,567128475;1,74975591;1,254488069;-0,237907249;-0,141577598;-0,513921663;-0,459594943;0,00411563;-0,549240754;0,441411369;0,30491495;0,246739199;-0,270902693;1,416558024;0,244369004;0,867649519;-0,526059037;-0,9512331;-1,116126936;-0,429789556;-0,151393307;0,334230698;-0,306449078;1,232769849;-1,464726169;-0,066537181;0,396623001;-0,335067387
"N04-J04";-1,050357491;-0,316113262;-0,665642339;-1,693803791;-2,620125694;-0,422170546;0,86525;2,296819408;-0,61282341;-0,857140908;-1,257862427;0,59528995;-0,176349928;-0,52912065;0,292073135;0,687677649;-0,833535215;0,36415697;-0,850657303;0,916213108;1,382644952;0,085357764;-0,464277826;0,073662697;1,62332595;-0,401610888;0,184827228;-0,247727156;0,590172958;1,092676805;0,609492593;0,069479553;0,344174414;-0,034047552;-0,016076892;-0,028382618;0,012938953;-1,335288566;0,429512803;-0,177122084;0,43726414;-1,554714774;0,893647004;1,162428169;0,780484958;-0,433741776;-0,930497094;0,968280348;0,503864946;-1,168882024;1,10774229;-2,978287532;0,806736183;-0,309307339;1,150559037;1,344355061
"O01-D01";-0,615771294;2,286125018;0,080859302;-0,623748785;0,610789754;-0,439206097;1,514320382;0,149130765;0,628621101;0,223721774;1,176361096;-1,014755904;0,041012816;0,086879629;0,9285273;-1,618383413;0,930352926;0,397029883;0,587486787;-0,556430203;0,168699307;0,096859731;-0,160005085;0,280942636;0,064925009;-1,20688564;0,497202489;0,81780328;0,035098235;2,054372293;-0,555447341;-1,353578509;0,433218947;-0,752680947;1,581389321;-1,669459841;0,186991334;-1,51585813;-1,060728798;-0,623598727;0,597398379;1,225203775;0,124766833;0,073471842;-0,008420514;0,25842242;2,041042837;-1,804360663;-1,618665026;0,536334565;-1,216547644;1,473436722;-0,750762756;-0,122908059;-1,779713243;-0,658683459
"O01-F08";-2,175436002;0,32031544;-0,553292121;-1,017150241;-2,911675779;-0,111542623;1,259705715;0,591429591;0,547228591;0,144058953;-0,478282326;1,308044203;-0,073318181;-1,088914987;1,086778811;0,220615409;-0,695044299;0,192228894;-1,663988542;0,845047649;-0,163539354;0,767017302;-0,361680691;-0,076920773;0,184004718;-0,377488978;0,557442953;0,230392385;-0,190605203;0,379848546;0,277562427;0,082442884;0,347530601;0,36478937;0,095710918;0,21805286;0,800944825;-0,4418318;-0,0598446;-0,599115395;-0,380650533;-1,954422167;1,126955357;0,854234026;0,209384701;-0,064190971;-1,698631568;1,074854572;0,153292523;-1,297216845;1,387037817;-2,569058036;1,380959229;0,178985871;1,687017696;1,45899308
"O01-L10";-0,406491725;-1,384522973;0,784643013;-0,232338767;-0,620440786;-0,337584989;1,8471482;-0,065475707;1,896531449;-2,224964401;-0,499936685;1,044627295;0,790651197;-0,246433591;-1,353580302;2,058631571;0,534146603;-0,667621551;0,888301395;-0,684710122;-0,616033758;-1,576559473;-0,58266803;0,239472263;-0,411618606;0,006493971;-0,86444092;0,071856528;-0,192732446;0,647733429;-1,229025756;0,083151104;-1,357490072;0,947805173;0,478644175;-0,190694353;2,491921279;0,443066587;-0,349807951;-0,204379708;0,987366898;0,149783501;0,761900626;-0,095615549;0,148746496;-0,21079689;0,463079433;1,273992772;-0,461875835;-1,0497024;-0,465465407;-0,10060286;0,915135538;-1,124807836;0,462236722;-2,231819538
"O02-I05";-1,287321735;-2,004308421;0,285812352;0,41663933;-0,535994803;0,53080774;0,538455295;-1,313849027;0,450982269;-0,523109835;-1,967429121;0,501425276;-0,748794759;-0,956982313;-0,375806316;1,068169017;-0,32061195;-0,065213936;1,202502637;0,907501422;0,117511208;-0,795412766;0,997824502;-1,71077141;-0,411697268;0,048727663;-0,537611106;0,568485717;3,858218025;-0,209917554;-0,566625596;0,904418904;1,093151666;-0,43016112;-0,311124447;0,189977234;-0,619858928;0,273678012;1,063549596;-0,421311989;-0,091342077;-0,190436295;-0,157802257;-1,415973177;-0,697732007;0,469206418;-0,322034724;-0,267617653;-1,165154112;-0,272116748;1,351183347;0,474094844;0,332670945;-0,558945518;0,531388954;2,303385948
"O02-I06";-0,190065381;-0,24331075;1,279011052;0,223299554;-0,695310268;-0,283807098;-0,363454857;-0,639195027;0,137515991;-0,477313878;0,103509517;0,629189964;-1,20251669;1,910456158;-0,868222508;1,357278266;-1,401214962;-1,120202059;-0,351348567;-0,409021379;-0,357030816;-0,821174001;0,272475361;-2,02118664;-0,666569779;-2,409714387;-0,36249931;-1,69589924;-0,138794702;-0,338630532;-0,207769746;2,400698284;0,038776038;-0,374369841;0,898071295;2,098404909;0,66784616;0,071042903;1,223286787;0,416185351;0,704805081;0,230396995;-0,072879697;-0,671382758;-0,694889356;-0,484290553;-0,445190368;0,662284757;-0,874864787;-0,222370307;1,791216732;-0,232382675;-0,832603995;1,224916112;1,544645643;1,173099828
"O02-L03";-0,155386687;-0,48683175;-0,781435369;-1,082766662;-1,106303928;-0,064918597;0,239433863;0,437260541;0,762887293;-0,003221138;1,643846965;1,805432723;-0,673302071;-1,246970915;-0,148396491;0,114902876;-1,279873798;-0,292146958;-2,118364988;-0,935439732;0,261782106;-1,23063132;1,628112435;-0,58115929;-0,142832569;-1,025059998;0,756895178;-0,39498132;-0,973009522;-0,587455851;0,154414974;0,048407122;0,76042107;-0,164262111;0,579293938;0,154578078;1,763776673;0,177034956;-0,869706657;-0,83394315;0,914116337;-0,596512015;0,162512573;0,592537991;-0,300206352;-0,18618824;-1,316242515;0,944809383;0,04882325;-0,468766169;0,604948234;-0,639301809;0,319046977;-0,044563802;0,913886123;4,06676292
"O03-F07";-1,976080864;0,057058717;-0,783833008;-1,581794961;-2,228251728;-0,003699083;0,396095071;2,492886528;-0,269449072;-0,494066345;-0,338641994;0,879983862;-0,122122444;-0,572424994;0,416915384;0,700915098;-0,803101578;0,25957688;-2,184478724;1,015793957;0,28472531;0,218142286;-0,245914791;-0,156708208;0,10818997;-0,600579947;0,154018113;-0,320740598;-0,497560229;0,204761122;0,582643142;-0,056849166;0,45243142;0,368311515;0,409915596;0,149975883;0,569314794;-0,787401699;0,500718519;-0,491567948;0,219456266;-1,815750392;0,961121759;0,842745181;0,37837337;-0,033660112;-1,513326557;1,294385636;0,837205592;-1,327322885;1,453299809;-2,200685441;1,453933374;0,212408185;0,944437287;1,882585482
"O04-A05";-0,418913758;0,373351568;-0,265524904;-1,707242942;-1,59050146;0,057189022;0,533477322;1,954129614;-0,716697038;-0,687678602;-0,49007379;0,67204528;0,75035155;-0,6560865;0,743366427;0,792358373;-0,807951885;0,548392689;-1,032719202;0,827454461;-0,187905152;-0,393013142;-0,409467994;-0,089365453;0,383634918;0,125254442;0,018766824;-0,020445269;0,424857051;0,599190062;0,290496545;-0,249021034;0,202726669;0,396084771;-0,109848819;0,049798684;0,21160033;-1,405488611;-0,754459846;0,313528076;0,602480422;-2,54777559;0,661517672;0,969895966;1,000122874;0,488502452;-0,98189582;0,911640878;0,917967095;-1,236823184;0,678793578;-3,792268664;0,83105262;-0,137368001;0,784072681;2,35315147
